-118276.672564,0.450374855872,10.2031400204
-115500.711563,0.43716508474,13.7554280758
-115500.711563,0.418685271905,14.9612190723
-115500.711563,0.418685271905,16.0655770302
-115500.711563,0.418685271905,17.6272611618
-115500.711563,0.418685271905,18.62667799
-115500.711563,0.418685271905,20.0911650658
-115500.711563,0.418685271905,22.2430710793
-115500.711563,0.418685271905,37.3351690769
-115500.711563,0.418685271905,47.0811209679
-115500.711563,0.418685271905,47.6924030781
-115500.711563,0.418685271905,48.239574194
-115500.711563,0.418685271905,49.1552631855
-115500.711563,0.418685271905,49.7682421207
-115500.711563,0.418685271905,50.1815540791
-115500.711563,0.418685271905,50.5341701508
-115500.711563,0.418685271905,51.2494671345
-115500.711563,0.418685271905,51.7156851292
-115500.711563,0.418685271905,52.6582291126
-115500.711563,0.418685271905,53.087553978
-115500.711563,0.418685271905,53.5023860931
-115500.711563,0.418685271905,54.8561530113
-115500.711563,0.418685271905,55.3454999924
-115500.711563,0.418685271905,55.7368001938
-115500.711563,0.418685271905,56.1626811028
-115500.711563,0.418685271905,56.606760025
-115500.711563,0.418685271905,57.0613920689
-115500.711563,0.418685271905,57.404282093
-115500.711563,0.418685271905,57.8466770649
-115500.711563,0.418685271905,58.2533111572
-115500.711563,0.418685271905,58.6923911572
-115500.711563,0.418685271905,64.0023941994
-115500.711563,0.418685271905,64.6904051304
-115500.711563,0.418685271905,65.0770740509
-112596.520374,0.403691477197,65.5294311047
-112596.520374,0.403691477197,65.9311280251
